,onset,trial_type,duration
1,1.405011212756344,go,1.0
4,3.954180500585853,nogo,1.0
7,6.16296733383411,go,1.0
10,8.546310601603306,go,1.0
13,10.647501856789649,go,1.0
16,12.732514999425497,go,1.0
19,14.734765348110528,go,1.0
22,16.783426407903207,go,1.0
25,18.94748350486413,go,1.0
28,21.48724625457339,go,1.0
31,23.985768077677875,go,1.0
34,26.575586105035505,go,1.0
37,28.660908656814296,go,1.0
40,31.929493478561785,go,1.0
43,35.15436729624745,go,1.0
46,37.20534436676912,nogo,1.0
49,40.08165549485789,go,1.0
52,42.32934603625581,go,1.0
55,44.42636443271875,go,1.0
58,47.02299857958446,go,1.0
61,49.05561562833456,go,1.0
64,51.230595659324116,go,1.0
67,53.610839158297324,nogo,1.0
70,55.62659212720772,nogo,1.0
73,57.65990819666449,go,1.0
76,59.716947387970244,go,1.0
79,62.74132288939212,go,1.0
82,64.759882250235,nogo,1.0
85,67.70683582711374,go,1.0
88,70.75694954519831,go,1.0
91,73.02648721654893,go,1.0
94,75.27157154029616,go,1.0
97,77.53787029154023,go,1.0
100,79.65085352735214,go,1.0
103,81.69570503550815,go,1.0
106,83.74351632365853,go,1.0
109,85.91287568971894,go,1.0
112,88.47045079537138,go,1.0
115,91.4645135684047,go,1.0
118,94.08582864456363,go,1.0
121,96.10751115107917,nogo,1.0
124,98.7856819831936,nogo,1.0
127,100.884120816871,go,1.0
130,102.950594485046,go,1.0
133,105.52133162611833,go,1.0
136,108.92685632728409,go,1.0
139,111.22478636571991,nogo,1.0
142,113.59476409048334,go,1.0
145,116.83352419917554,go,1.0
148,119.07723959078425,go,1.0
151,122.61489628920314,go,1.0
154,124.808150935727,go,1.0
157,127.08279939517794,go,1.0
160,129.3987030462478,go,1.0
163,131.40806395580455,go,1.0
166,133.4602984190134,go,1.0
169,135.49717779658621,nogo,1.0
172,138.58705525875675,go,1.0
175,141.68162737675212,go,1.0
178,144.14457171217484,go,1.0
181,146.20546765613915,go,1.0
184,148.8602078926007,go,1.0
187,150.8690346511193,go,1.0
190,158.3690346511193,break_message,4.0
193,168.92247943040073,go,1.0
196,170.98037738083238,go,1.0
199,173.14600527837706,go,1.0
202,177.70679946145071,go,1.0
205,180.39418268668285,go,1.0
208,182.428577654243,nogo,1.0
211,184.46580693323307,go,1.0
214,186.54887491866432,go,1.0
217,188.6381676782492,nogo,1.0
220,190.6879860272913,go,1.0
223,192.75364785818644,go,1.0
226,195.93723529081575,go,1.0
229,198.21462943437322,go,1.0
232,201.21442088197674,go,1.0
235,203.42889300937026,go,1.0
238,205.96618038750012,go,1.0
241,208.03997256914917,go,1.0
244,210.31541918976774,go,1.0
247,212.63267890870276,go,1.0
250,214.9292940124735,go,1.0
253,218.00510636926506,go,1.0
256,220.08437411684687,go,1.0
259,222.57961398444579,go,1.0
262,224.7897679716083,go,1.0
265,227.1469367181814,go,1.0
268,229.21368416237112,go,1.0
271,231.3379116266622,go,1.0
274,234.4720639791359,go,1.0
277,236.50273231956317,go,1.0
280,238.68085536331222,go,1.0
283,242.1825251722989,go,1.0
286,244.8582235968893,nogo,1.0
289,247.8268246287336,go,1.0
292,250.24819746656337,go,1.0
295,252.73169134877597,nogo,1.0
298,254.85447448066023,go,1.0
301,256.9402931835218,go,1.0
304,259.6324854596319,go,1.0
307,262.5808592771889,go,1.0
310,265.2522141384059,nogo,1.0
313,267.2674263738449,go,1.0
316,269.42955368055107,nogo,1.0
319,271.66478484280066,go,1.0
322,275.1075986068568,nogo,1.0
325,277.1554639243703,go,1.0
328,279.6896773999164,go,1.0
331,282.2265768382911,go,1.0
334,284.6101168688692,go,1.0
337,287.5814588607208,go,1.0
340,290.7716643982001,go,1.0
343,293.3258738921935,go,1.0
346,295.4628410526045,go,1.0
349,297.8322624176935,go,1.0
352,300.37464101640643,go,1.0
355,302.89330546381154,go,1.0
358,305.337721092915,go,1.0
361,307.3791012796917,go,1.0
364,309.8607896883464,go,1.0
367,312.407405130575,go,1.0
370,315.01425430723015,go,1.0
373,317.2801433337121,nogo,1.0
376,319.4376461927324,nogo,1.0
379,321.62182802032106,go,1.0
382,329.12182802032106,break_message,4.0
385,340.57679139635314,go,1.0
388,342.63197248685384,go,1.0
391,345.4058514358465,go,1.0
394,349.2511058759191,go,1.0
397,351.44586381957254,go,1.0
400,353.4976878671751,go,1.0
403,355.8406448400711,go,1.0
406,358.23025791302155,go,1.0
409,360.3563413293051,go,1.0
412,362.5367683799753,go,1.0
415,364.5574035713713,nogo,1.0
418,368.0163721271973,go,1.0
421,370.08975969436693,go,1.0
424,373.3467579245191,go,1.0
427,375.44267347824365,nogo,1.0
430,377.8154785234578,go,1.0
433,379.93564366359146,go,1.0
436,382.3931638903614,go,1.0
439,384.9351242256005,nogo,1.0
442,387.492032002737,go,1.0
445,389.86302777283765,go,1.0
448,394.64161669887693,go,1.0
451,397.2702949154675,go,1.0
454,399.7366014831808,nogo,1.0
457,401.92764060320815,go,1.0
460,405.10659989683114,nogo,1.0
463,407.72249752898244,go,1.0
466,409.87647643183084,go,1.0
469,412.94258163019356,go,1.0
472,418.40072829524945,go,1.0
475,420.8314923689631,go,1.0
478,423.0070214873959,go,1.0
481,426.07960818522645,go,1.0
484,428.14985465395046,nogo,1.0
487,430.2685853285045,go,1.0
490,432.4043255930428,go,1.0
493,434.46107404783874,go,1.0
496,436.4719699959629,go,1.0
499,438.5570099413382,go,1.0
502,440.6425969268477,go,1.0
505,443.07935240362815,go,1.0
508,445.3723359017401,go,1.0
511,447.85560307245987,go,1.0
514,449.88619531636226,go,1.0
517,452.0742285941545,nogo,1.0
520,455.22504372670875,go,1.0
523,458.3579147859865,nogo,1.0
526,461.01133463276557,nogo,1.0
529,463.3840188174038,go,1.0
532,465.482597671804,go,1.0
535,467.90402798032574,go,1.0
538,470.72699035026244,go,1.0
541,472.96559296388585,go,1.0
544,475.00980046770445,go,1.0
547,477.1193960604798,go,1.0
550,481.25514963857273,go,1.0
553,483.3396946536254,go,1.0
556,485.5106345063221,go,1.0
559,487.92688859688934,go,1.0
562,490.49086006016705,go,1.0
565,493.33886435759456,go,1.0
568,495.55904515161177,go,1.0
571,497.73102889993777,go,1.0
574,505.23102889993777,break_message,4.0
