,onset,trial_type,duration
1,1.0955643673719844,cue_cti_stim_invalid_cue_400,1.5
4,3.6293559905589667,cue_cti_stim_double_cue_400,1.5
7,6.17247005946348,cue_cti_stim_no_cue_400,1.5
10,8.988757217723977,cue_cti_stim_double_cue_400,1.5
13,11.788158535378857,cue_cti_stim_double_cue_400,1.5
16,15.173035446867216,cue_cti_stim_no_cue_400,1.5
19,17.773547898041844,cue_cti_stim_double_cue_400,1.5
22,20.669682256233106,cue_cti_stim_double_cue_400,1.5
25,23.690327486382685,cue_cti_stim_valid_cue_400,1.5
28,26.44276404248102,cue_cti_stim_valid_cue_400,1.5
31,29.350064303615397,cue_cti_stim_invalid_cue_400,1.5
34,32.6862905862857,cue_cti_stim_valid_cue_400,1.5
37,35.364471951654856,cue_cti_stim_no_cue_400,1.5
40,38.01339974504685,cue_cti_stim_double_cue_400,1.5
43,40.881658244979086,cue_cti_stim_double_cue_400,1.5
46,43.79514021166774,cue_cti_stim_no_cue_400,1.5
49,46.571950528310964,cue_cti_stim_double_cue_400,1.5
52,49.92250290635884,cue_cti_stim_no_cue_400,1.5
55,53.021463181524126,cue_cti_stim_no_cue_400,1.5
58,56.09396829943131,cue_cti_stim_valid_cue_400,1.5
61,59.01189224011726,cue_cti_stim_no_cue_400,1.5
64,61.52779219712416,cue_cti_stim_no_cue_400,1.5
67,64.67048909186245,cue_cti_stim_valid_cue_400,1.5
70,67.39789071394478,cue_cti_stim_double_cue_400,1.5
73,70.31586388553549,cue_cti_stim_valid_cue_400,1.5
76,72.93240253261133,cue_cti_stim_double_cue_400,1.5
79,75.45897270693098,cue_cti_stim_valid_cue_400,1.5
82,78.04298208956943,cue_cti_stim_valid_cue_400,1.5
85,81.0454801579735,cue_cti_stim_valid_cue_400,1.5
88,83.80341857874502,cue_cti_stim_no_cue_400,1.5
91,86.80143079075066,cue_cti_stim_no_cue_400,1.5
94,89.46308528912168,cue_cti_stim_no_cue_400,1.5
97,92.02324562515832,cue_cti_stim_double_cue_400,1.5
100,94.65608903668682,cue_cti_stim_no_cue_400,1.5
103,97.83573832132622,cue_cti_stim_no_cue_400,1.5
106,101.88012747191718,cue_cti_stim_no_cue_400,1.5
109,104.57301705435022,cue_cti_stim_double_cue_400,1.5
112,107.57682111419797,cue_cti_stim_double_cue_400,1.5
115,110.22095801589498,cue_cti_stim_valid_cue_400,1.5
118,113.09333522915976,cue_cti_stim_double_cue_400,1.5
121,115.74889037845844,cue_cti_stim_no_cue_400,1.5
124,118.63790176137833,cue_cti_stim_valid_cue_400,1.5
127,121.475568052072,cue_cti_stim_valid_cue_400,1.5
130,125.44455305523765,cue_cti_stim_invalid_cue_400,1.5
133,128.09831151684708,cue_cti_stim_double_cue_400,1.5
136,130.61706890319584,cue_cti_stim_double_cue_400,1.5
139,133.21876768820525,cue_cti_stim_double_cue_400,1.5
