,onset,trial_type,duration
4,4.057167618578636,con_high,1.5
7,6.7234221143619735,con_high,1.5
10,9.398470310503274,feat_high,1.5
13,12.364251026915353,feat_low,1.5
16,15.054867280618375,feat_high,1.5
19,17.732221357373184,con_low,1.5
22,20.574339448263462,con_low,1.5
25,23.272826996387785,con_high,1.5
28,25.83096266232585,feat_high,1.5
31,29.40090177805256,feat_high,1.5
34,32.01054556651241,feat_high,1.5
37,35.58664014602223,con_low,1.5
40,38.27140242084847,feat_high,1.5
43,40.83559384126757,feat_low,1.5
46,43.614971050247284,con_high,1.5
49,46.64864467730361,con_low,1.5
52,49.242594762418165,feat_high,1.5
55,51.862081367965175,feat_low,1.5
58,54.74933889023651,con_low,1.5
61,57.6528763239868,con_high,1.5
64,60.53963409615989,feat_high,1.5
67,63.50744331159341,feat_high,1.5
70,66.35631824129143,con_high,1.5
73,69.0706611266239,feat_low,1.5
76,71.9277700413216,feat_high,1.5
79,74.43846542034645,con_low,1.5
82,76.98983421027278,con_high,1.5
85,79.60298417522469,feat_high,1.5
88,83.34583994174221,feat_low,1.5
91,86.47826268762515,con_low,1.5
94,89.08171313127811,con_high,1.5
97,92.17042276671121,con_low,1.5
100,94.84891702253387,feat_low,1.5
103,99.03911589725595,feat_high,1.5
106,102.04301768130732,feat_low,1.5
109,105.2657210607416,con_low,1.5
112,107.8987365775628,con_high,1.5
115,110.82218640351518,con_low,1.5
118,113.78170277791979,con_high,1.5
121,116.6455432514724,con_high,1.5
124,119.22515752104685,feat_low,1.5
127,121.81149141940637,feat_low,1.5
130,126.37680651259274,feat_low,1.5
133,129.895778429231,con_high,1.5
136,132.40649205183905,feat_high,1.5
139,136.6459625752481,feat_low,1.5
142,140.34839977471555,feat_low,1.5
145,142.93785564429373,con_low,1.5
148,145.64193548894585,con_low,1.5
151,148.2034196677734,con_low,1.5
154,151.24953319443597,con_low,1.5
157,153.78654050721033,feat_high,1.5
160,156.33119100680634,feat_low,1.5
163,159.6285884056568,feat_high,1.5
166,162.16981539268588,con_low,1.5
169,164.73347015304964,con_high,1.5
172,167.4696114097206,con_high,1.5
175,170.32601783926066,con_high,1.5
178,173.1277272267934,con_high,1.5
181,175.640160346557,feat_high,1.5
184,178.92338719769165,con_low,1.5
187,182.22268066833368,feat_low,1.5
190,185.83586338693675,feat_low,1.5
193,193.83586338693675,break_message,4.0
199,207.2157048880277,con_high,1.5
202,209.78534775769003,con_low,1.5
205,212.2969342519695,feat_high,1.5
208,215.43070951411482,feat_low,1.5
211,217.98171331476945,con_low,1.5
214,220.81671954038447,feat_low,1.5
217,223.69169453573073,con_high,1.5
220,226.48018620317205,feat_low,1.5
223,230.1623725998013,con_low,1.5
226,232.96162405928916,feat_high,1.5
229,235.62326750303708,feat_low,1.5
232,238.71328855991973,con_high,1.5
235,242.20498038344826,feat_low,1.5
238,246.27914895304372,feat_low,1.5
241,249.11717501672462,con_high,1.5
244,251.8560070244214,con_low,1.5
247,254.8183295274893,feat_high,1.5
250,257.5138878454503,feat_high,1.5
253,260.31175137564776,con_low,1.5
256,263.10208677414255,feat_low,1.5
259,266.9233779368106,feat_low,1.5
262,269.5021398805106,feat_low,1.5
265,272.2515442243087,con_high,1.5
