,onset,trial_type,duration
1,1.047091594796488,congruent,1.0
4,3.2881879556647746,incongruent,1.0
7,5.473867120835173,congruent,1.0
10,7.51391797406535,congruent,1.0
13,10.835947721119993,congruent,1.0
16,13.454224220631723,congruent,1.0
19,15.714605618667822,congruent,1.0
22,17.94071055523942,congruent,1.0
25,20.164088597140182,congruent,1.0
28,22.34997657591822,incongruent,1.0
31,24.50148836980212,incongruent,1.0
34,26.67112484575661,incongruent,1.0
37,28.89914194000753,incongruent,1.0
40,30.953000659756942,incongruent,1.0
43,33.02673998065616,congruent,1.0
46,35.536791677846395,incongruent,1.0
49,37.635624602835236,incongruent,1.0
52,40.36987568044565,incongruent,1.0
55,43.0104836437757,incongruent,1.0
58,45.31400733294858,incongruent,1.0
61,51.083459442402244,incongruent,1.0
64,53.37094760413236,congruent,1.0
67,55.48216975749768,incongruent,1.0
70,57.87571037202314,incongruent,1.0
73,60.31892653278436,congruent,1.0
76,62.464020170210695,congruent,1.0
79,64.86620592518396,congruent,1.0
82,67.34419539554358,congruent,1.0
85,70.40914452561988,incongruent,1.0
88,72.5786639489587,congruent,1.0
91,75.64469469360364,incongruent,1.0
94,77.73689563297636,congruent,1.0
97,80.8708194896422,congruent,1.0
100,82.97279703225593,incongruent,1.0
103,85.37701248857817,congruent,1.0
106,88.8914730833438,incongruent,1.0
109,91.02163929336285,congruent,1.0
112,93.12526675695891,incongruent,1.0
115,95.3522935407343,congruent,1.0
118,97.70046943488836,incongruent,1.0
121,105.20046943488836,break_message,4.0
124,115.72955617556447,congruent,1.0
127,119.72140140531863,incongruent,1.0
130,124.23653344761308,incongruent,1.0
133,126.87193237470345,congruent,1.0
136,129.29258754722764,congruent,1.0
139,131.66747335402724,congruent,1.0
142,134.11586097177283,incongruent,1.0
145,136.67094824731447,incongruent,1.0
148,138.73095083987647,incongruent,1.0
151,140.7591567305205,incongruent,1.0
154,142.88474956310637,congruent,1.0
157,144.92366767075504,incongruent,1.0
160,147.1779780746193,congruent,1.0
163,149.425311859067,incongruent,1.0
166,152.6997751248417,incongruent,1.0
169,154.7534106048616,incongruent,1.0
172,156.77091787014203,congruent,1.0
175,158.90196651720026,congruent,1.0
178,161.32751951974626,congruent,1.0
181,163.7209889585209,congruent,1.0
184,166.2488112193509,incongruent,1.0
187,168.60405016031206,congruent,1.0
190,170.7707030195079,congruent,1.0
193,173.32137691907016,congruent,1.0
196,175.78940127210475,incongruent,1.0
199,178.04221673857217,incongruent,1.0
202,180.91777379691823,incongruent,1.0
205,183.6956283611626,congruent,1.0
208,185.95356640295574,incongruent,1.0
211,188.79149614580044,congruent,1.0
214,190.89442903355206,congruent,1.0
217,193.20259054968878,congruent,1.0
220,195.96768112701832,congruent,1.0
223,198.05906865140278,incongruent,1.0
226,200.38682147990437,congruent,1.0
229,203.27615943210364,incongruent,1.0
232,205.37909294399367,incongruent,1.0
235,207.52503277995683,congruent,1.0
238,209.55279812926707,incongruent,1.0
241,212.0890482755524,incongruent,1.0
244,219.5890482755524,break_message,4.0
247,231.37817735594084,congruent,1.0
250,233.8730056063732,incongruent,1.0
253,236.08607451535661,incongruent,1.0
256,238.46423576798244,congruent,1.0
259,241.79824251289452,congruent,1.0
262,243.799279649527,congruent,1.0
265,246.60655007107687,incongruent,1.0
268,248.64019747213501,congruent,1.0
271,250.74279248205804,incongruent,1.0
274,253.0627652952263,congruent,1.0
277,255.75420922217464,incongruent,1.0
280,259.0136652111485,congruent,1.0
283,261.18668736454356,congruent,1.0
286,265.2289629664941,incongruent,1.0
289,267.24162799486277,incongruent,1.0
292,269.29103472650837,congruent,1.0
295,272.71748315632743,congruent,1.0
298,274.82295173852344,congruent,1.0
301,277.1130300037105,incongruent,1.0
304,279.56606717527455,congruent,1.0
307,281.7866592081439,incongruent,1.0
310,284.0956226689456,incongruent,1.0
313,286.845585355687,congruent,1.0
316,289.033656098206,incongruent,1.0
319,291.44642639200345,incongruent,1.0
322,293.87189066670817,incongruent,1.0
325,296.66609010556334,congruent,1.0
328,299.9335662394253,congruent,1.0
331,302.3015525420422,congruent,1.0
334,304.336542562751,incongruent,1.0
337,306.63311616996145,congruent,1.0
340,308.69247005787645,congruent,1.0
343,311.2178448286445,incongruent,1.0
346,313.9484111160406,incongruent,1.0
349,316.0850355659592,incongruent,1.0
352,318.1749136456982,incongruent,1.0
355,320.2700408685524,congruent,1.0
358,322.4528087002976,congruent,1.0
361,324.80693976620176,incongruent,1.0
364,327.1543666063077,incongruent,1.0
367,334.6543666063077,break_message,4.0
