,onset,trial_type,duration
1,1.3809894829327605,incongruent,1.0
4,3.495801046132824,incongruent,1.0
7,6.384883399350127,congruent,1.0
10,9.452448668882647,incongruent,1.0
13,11.596643152493503,congruent,1.0
16,13.982058059597033,congruent,1.0
19,16.23833734923989,congruent,1.0
22,18.408588197774222,congruent,1.0
25,20.443767460611234,congruent,1.0
28,22.46608764879451,congruent,1.0
31,24.611010868921838,incongruent,1.0
34,27.016883927094764,incongruent,1.0
37,29.285009434476688,congruent,1.0
40,32.860554157793956,incongruent,1.0
43,35.04691718238772,incongruent,1.0
46,37.11088859481551,congruent,1.0
49,39.17980296833152,incongruent,1.0
52,42.36452352029137,incongruent,1.0
55,44.85731315279962,congruent,1.0
58,47.35816502185601,congruent,1.0
61,50.931186790451726,incongruent,1.0
64,53.920799725764596,congruent,1.0
67,55.962273089100094,congruent,1.0
70,58.859216357842186,incongruent,1.0
73,61.13473148019792,congruent,1.0
76,63.310236994282384,incongruent,1.0
79,65.60020497739227,congruent,1.0
82,67.6442438298662,incongruent,1.0
85,70.94545623015111,incongruent,1.0
88,73.6097635340257,incongruent,1.0
91,76.21283746237738,incongruent,1.0
94,78.82654701592686,incongruent,1.0
97,81.19335594208964,incongruent,1.0
100,83.42209743046462,congruent,1.0
103,86.00407502335047,congruent,1.0
106,88.56716813961069,congruent,1.0
109,91.30018118933057,incongruent,1.0
112,93.34121106809962,incongruent,1.0
115,95.47248597948916,congruent,1.0
118,97.5853635360739,congruent,1.0
121,105.0853635360739,break_message,4.0
124,116.28608267227506,incongruent,1.0
127,118.65366577068379,congruent,1.0
130,120.71907771428421,incongruent,1.0
133,122.95782820906508,congruent,1.0
136,125.28546168844011,incongruent,1.0
139,127.31974567853541,incongruent,1.0
142,129.4138767727812,incongruent,1.0
145,132.12092686302083,congruent,1.0
148,134.17455782192994,congruent,1.0
151,137.0593417336492,congruent,1.0
154,139.1391783282091,incongruent,1.0
157,142.00218760253335,incongruent,1.0
160,144.03120556256025,congruent,1.0
163,147.04889586723576,congruent,1.0
166,149.8162900568961,incongruent,1.0
169,152.35187553922086,incongruent,1.0
172,154.36568361602895,incongruent,1.0
175,157.01410579841954,incongruent,1.0
178,159.34674533720823,incongruent,1.0
181,162.28627420099244,congruent,1.0
184,164.66632355975935,congruent,1.0
187,167.50810840404276,incongruent,1.0
190,169.58170846121322,congruent,1.0
193,172.2129012370545,incongruent,1.0
196,174.53093063472514,congruent,1.0
199,176.66583094927958,congruent,1.0
202,179.07446905198108,congruent,1.0
205,181.28393017014668,congruent,1.0
208,183.6341896877935,incongruent,1.0
211,186.47085115471415,congruent,1.0
214,188.53501752450444,incongruent,1.0
217,192.79748147378982,congruent,1.0
220,195.30145588302986,incongruent,1.0
223,197.84175476439606,incongruent,1.0
226,200.147984340308,congruent,1.0
229,202.3529194392725,congruent,1.0
232,204.7797631120525,congruent,1.0
235,206.84553110894373,congruent,1.0
238,209.06772025665992,incongruent,1.0
241,211.220047125777,incongruent,1.0
244,218.720047125777,break_message,4.0
247,229.22585940279768,congruent,1.0
250,231.67148359219613,incongruent,1.0
253,234.21146166647242,congruent,1.0
256,236.3388188102636,congruent,1.0
259,238.54652653946096,incongruent,1.0
262,240.6482827057067,congruent,1.0
265,243.05329568839505,congruent,1.0
268,247.16562880586596,congruent,1.0
271,249.50098039142895,congruent,1.0
274,251.8011397951989,incongruent,1.0
277,254.27332520044484,incongruent,1.0
280,256.46458231886294,incongruent,1.0
283,258.8011902480297,congruent,1.0
286,263.5883424650932,congruent,1.0
289,266.3447763331505,incongruent,1.0
292,269.21875575866517,congruent,1.0
295,271.7830315969193,incongruent,1.0
298,273.8109870234265,congruent,1.0
301,278.0442447679551,incongruent,1.0
304,280.2917234628419,congruent,1.0
307,282.30358496170686,congruent,1.0
310,284.5578505627786,congruent,1.0
313,286.7437616467976,incongruent,1.0
316,288.95422212917896,congruent,1.0
319,291.49127637736274,incongruent,1.0
322,293.6003020789092,incongruent,1.0
325,295.8171855135477,incongruent,1.0
328,297.8789186929227,congruent,1.0
331,299.96484034627093,congruent,1.0
334,303.2175656873493,congruent,1.0
337,305.3240683197647,incongruent,1.0
340,307.42915004089133,congruent,1.0
343,310.2224448813975,incongruent,1.0
346,312.8524297620917,incongruent,1.0
349,315.04277218275223,incongruent,1.0
352,317.0517149739216,incongruent,1.0
355,319.0890725037098,incongruent,1.0
358,321.2578498545313,congruent,1.0
361,323.3195060872633,incongruent,1.0
364,325.6274188231074,incongruent,1.0
367,333.1274188231074,break_message,4.0
